Requisita	1700	0.0	6.432078958153698	0.2563890026329141
Schofel	1850	0.0	4.388887237845948	0.733339244012845
Bolle	1850	0.0	4.233571900420174	1.6846881197240255
Galilaei	1700	0.0	4.149586266291659	0.7662209654594385
OB	1850	0.0	3.9714363384321145	0.0040316178941774885
Schaar	1800	0.0	3.943670631449235	0.6787532553494598
Schuler	1850	0.0	3.5480403692476044	0.4080376166857182
Elementa	1700	0.0	3.490595601130516	1.7532533287919272
Vrin	1850	0.0	3.4770304922522643	2.2793306328911527
Sohns	1800	0.0	3.463525231462992	0.13090873061526154
statisch	1700	0.0	3.439846531567466	0.6915175545598606
Paulo	1850	0.0	3.394554439429406	3.4542943144974525
Unterdruck	1850	0.0	3.3482420285003114	0.22179879383090587
pastor	1850	0.0	3.3067954626753275	0.5130451019766609
installieren	1850	0.0	3.2061327170667044	0.07716476969438282
umstehend	1850	0.0	3.1373378150771924	0.6668032840513313
Probst	1850	0.0	3.0973740554962044	0.020849632058761395
Mosi	1700	0.0	3.095107123279469	0.1662368071693438
amint	1750	0.0	3.090971348685056	0.5356764238874749
Titulus	1750	0.0	3.082790995080143	1.3300330078819875
Schanz	1850	0.0	3.069942068688967	2.1954159834863276
Signora	1850	0.0	3.055296715931499	2.1005722805079308
entfallen	1850	0.0	3.0234185084676497	2.2766132840586266
staatlich	1750	0.0	2.9792127350022772	0.4394564195623772
Anbringen	1850	0.0	2.910463575889761	1.9119175793173602
maien	1800	0.0	2.868893521852031	0.6709785671711771
obligat	1750	0.0	2.8121229319373704	1.1048868221318016
Hinfahrt	1800	0.0	2.8068293820679697	0.4031530580832097
Wärter	1850	0.0	2.771840935680084	1.3834225929716806
Responsio	1650	0.0	2.762561465466245	2.8422869414303715
Pfuel	1650	0.0	2.70779697675751	0.4406690467351821
paribus	1850	0.0	2.700657853958764	1.4254964289144691
Akkord	1700	0.0	2.6853157588826777	0.40752319596021297
Zimmerman	1700	0.0	2.666943204344641	0.4166054708950507
Kehre	1850	0.0	2.66111342990901	1.3857000791439107
Bull	1750	0.0	2.647011748012031	1.0659003939420195
Vulcano	1650	0.0	2.6411409900981844	0.6505286474701383
Pauli	1850	0.0	2.6327413743274883	0.00964136294444947
angeordnet	1850	0.0	2.6320614188923104	1.3316010862891174
befördert	1850	0.0	2.6259706475082387	0.21679834833303374
angefangen	1850	0.0	2.6213647597632996	1.1591857704064314
Antrieb	1850	0.0	2.6157546582600704	1.1885372521593314
Ptolomaeus	1700	0.0	2.611245931376811	0.14702603431942313
Hungern	1700	0.0	2.6033929903237327	0.41086934371981587
Valenz	1700	0.0	2.601368522300207	0.2558795759159508
Prinzip	1650	0.0	2.597690239599676	0.4209983630252357
Körner	1850	0.0	2.5907460831600124	1.8039067970614115
Schlick	1850	0.0	2.579976475193684	0.3453526991990412
Essai	1700	0.0	2.5771346074988486	0.8513627681695136
Geschehen	1800	0.0	2.5120041827563506	1.976471033965434
Gefälle	1850	0.0	2.509113651835857	1.2333181510306002
Überschreitung	1800	0.0	2.508858069832735	0.7439496870354728
verkehren	1850	0.0	2.5024215295849266	1.3482582663177087
einblasen	1850	0.0	2.492301058264105	0.4937285482110757
Wurz	1850	0.0	2.492128194961068	2.4218852212624413
Saphir	1850	0.0	2.492121213858324	0.0614755867447423
Konfirmation	1850	0.0	2.491868881306993	0.3494835182639301
Brandt	1700	0.0	2.4889425615252585	0.4787899630196181
Boß	1700	0.0	2.48607362002111	0.1583371615020491
TR	1650	0.0	2.4747894791926024	3.0291313501528743
Meter	1750	0.0	2.4420002339764455	0.13789636837802716
Ewald	1850	0.0	2.4395082645785386	1.9902544634826747
Wallenstein	1850	0.0	2.4200903357039647	1.5398696973804225
Torso	1650	0.0	2.4155707255149936	0.568351299851827
Marx	1800	0.0	2.4135782525470137	1.3776428861407155
Abba	1850	0.0	2.396173955269041	0.100695177822974
bearbeiten	1700	0.0	2.391428988998992	0.1123708913484646
tentieren	1800	0.0	2.388774249960473	1.7780278796062672
natura	1850	0.0	2.383916641262042	0.7939972773531409
Reale	1700	0.0	2.383915666204178	0.5572650739796243
Kurt	1850	0.0	2.3791238862389252	0.7844556987271616
Trait	1650	0.0	2.372668024560893	0.9355790789185534
verhütten	1850	0.0	2.369653208057189	2.4484617531201573
zuordnen	1850	0.0	2.3666548798605422	1.9864428814760873
Schaffen	1850	0.0	2.359097083307014	2.08395848829277
Consiliis	1700	0.0	2.3492912187557975	0.7041812670637826
Verschluß	1800	0.0	2.3484871941552905	0.775757822806292
CB	1800	0.0	2.3472030165818243	0.22877806979956128
Las	1750	0.0	2.3402894341838745	0.2107548176317031
Gregor	1850	0.0	2.338294976930314	1.0267257682659248
fortan	1700	0.0	2.3228364890191107	0.17753424957881045
Werts	1700	0.0	2.3181948247867883	0.997252161822427
leger	1650	0.0	2.294940044820733	0.05797441217109558
Patent	1850	0.0	2.2896287785275686	0.5247575674056658
Maillard	1850	0.0	2.2869165192764513	3.0061960113564163
Freistellung	1850	0.0	2.2834728561840576	0.6808485925179777
Ablesung	1800	0.0	2.2826496939022785	0.0019492714217073743
antreiben	1850	0.0	2.2627611806084036	0.31764958032362817
Character	1650	0.0	2.262023588072585	2.3377404276076246
special	1850	0.0	2.261763279561168	1.2557483414591395
abscheiden	1750	0.0	2.2599009174721827	1.1512536913833091
Weesen	1750	0.0	2.220732984651399	0.1115477509145847
Söhn	1700	0.0	2.2100010309743108	0.4229984671819331
via	1800	0.0	2.205741330264285	0.06352747417855904
Weiche	1850	0.0	2.204570948223876	1.0375252194485158
Progreß	1750	0.0	2.2044466656940425	1.406631792252112
tätig	1850	0.0	2.203516624247489	1.5593736416160828
neuerlich	1700	0.0	2.203516177436705	0.07273758105757971
vorübergehend	1750	0.0	2.1989077006731756	1.0253759530054554
Jura	1750	0.0	2.1985395843334254	1.980713988640168
Stella	1850	0.0	2.1872608938136233	0.295795587538104
längen	1750	0.0	2.18612924078949	0.4756846031191318
Ung	1850	0.0	2.176433135196325	1.5496250357941224
Vitalis	1800	0.0	2.1639230303633115	1.6499513958853116
Zäsur	1650	0.0	2.162518350017575	2.144985965508288
Lücke	1700	0.0	2.1611731734023634	0.294961080837508
total	1700	0.0	2.1598570970288673	0.6439024899627251
Brachse	1800	0.0	2.153253707945528	0.5583187789015529
Verband	1800	0.0	2.144125997394415	1.7373841714177176
Gaeta	1650	0.0	2.1437867446125884	0.35087451769172395
priori	1800	0.0	2.142237474458577	0.11565098951574562
Leitung	1850	0.0	2.1412105445740606	1.9297297728621028
extra	1850	0.0	2.1348222472231955	1.1915586897187458
abgelesen	1800	0.0	2.126554943995309	1.1365425392475128
circa	1850	0.0	2.12495367591928	2.225127471880839
Necker	1750	0.0	2.1181914535003186	0.8859575643903952
Blum	1850	0.0	2.1098909698443062	2.272642551063982
ehest	1800	0.0	2.1097157478430315	0.33900080823131784
Succession	1850	0.0	2.1056678558502524	0.12567421527412173
auslösen	1850	0.0	2.1001665883424483	1.7561508407071542
782	1650	0.0	2.0969791362339345	2.707629457459703
wirken	1850	0.0	2.0942104914324084	0.6532217763489425
tranig	1700	0.0	2.0932578724588504	1.0558887661443654
Eichhorn	1750	0.0	2.0929225914593985	0.5137627530058126
Hauff	1700	0.0	2.0928418079740294	0.3482080917561493
Schreiner	1850	0.0	2.0886342861235345	0.7254254564562604
überliefert	1800	0.0	2.08323971219245	0.788577763398038
unbewußt	1700	0.0	2.0820206699323824	0.23210868349390637
Übergang	1700	0.0	2.0812482915740196	0.10458160675503543
Hutten	1850	0.0	2.0757164742443255	0.08051348601889843
gründen	1850	0.0	2.074634521013002	1.2165238879535407
best	1700	0.0	2.0682028119653495	0.23879038435002106
Praxis	1700	0.0	2.063964734135019	1.39991292726243
weilen	1700	0.0	2.063422977773086	0.3869567476789281
Lothario	1750	0.0	2.0517705780254123	2.376282592378699
erlernen	1850	0.0	2.047967063587768	1.1652103179144144
anblasen	1850	0.0	2.0436580940230447	1.3135044407433922
