Orel	1750	0.0	8.300216894757622	7.306543369200749
günther	1750	0.0	8.293934132028648	6.342275225690569
Rottmann	1750	0.0	7.316635908622513	7.168964465916878
Riparia	1800	0.0	7.282339480898719	6.802401439710328
766	1650	0.0	7.220994603377939	6.441648968520323
bill	1750	0.0	7.1619402659977345	6.282819440899283
education	1650	0.0	7.117804123361935	5.806365147828248
spionieren	1700	0.0	7.111209324953972	5.984657433175602
Zementation	1650	0.0	7.092010853766136	5.888107771456774
Kassabuch	1700	0.0	6.924153107191193	5.991837236286489
Stevenson	1750	0.0	6.818281789426318	6.4860548844511285
Que	1650	0.0	6.770077137179238	5.883870973062114
918	1650	0.0	6.7679084525115325	5.6801513346509775
Cole	1700	0.0	6.757964126150842	5.356982777457266
Vallée	1750	0.0	6.756843305812403	6.046703413250526
Xliv	1600	0.0	6.698429249011609	5.286369937627686
1082	1600	0.0	6.621397709304701	5.814030503070091
880	1600	0.0	6.598137785408521	5.796798336607524
447	1600	0.0	6.559002816581376	5.64853820101585
889	1600	0.0	6.53643152174085	5.420681692405328
inspizieren	1700	0.0	6.5120680866330405	6.1462279941091555
Singularität	1650	0.0	6.4977059111446955	5.486359294335712
Xn	1700	0.0	6.488505913313114	5.618080723607416
521	1600	0.0	6.453743670488382	5.731475572662908
805	1600	0.0	6.446002242365187	5.504770553068437
pressieren	1700	0.0	6.396414293150811	5.775301417897588
688	1600	0.0	6.366880398700776	5.671577748238842
Reisesack	1650	0.0	6.362635645668385	5.595798811897084
852	1650	0.0	6.358232997352343	5.477280477421236
942	1600	0.0	6.3532545473626785	5.42426777324522
856	1650	0.0	6.335623115879063	5.309123946451185
Lxxi	1600	0.0	6.317486898900663	4.801945364557145
p2	1700	0.0	6.310230560291138	5.388643433397167
797	1600	0.0	6.301988515196489	5.2096909478025974
1188	1600	0.0	6.296555231778871	5.460137869776414
1388	1650	0.0	6.291775067225703	6.291502976776426
Liii	1600	0.0	6.261409270666745	5.071783034082785
505	1600	0.0	6.257612449079725	5.213342859476845
Epimetheus	1650	0.0	6.229736458053137	5.3179270897447
Elsner	1750	0.0	6.2104160893264995	6.457693096886366
Bormio	1650	0.0	6.2080100220913605	6.243662929395455
574	1600	0.0	6.192822829097897	5.139941957940808
them	1650	0.0	6.192796082709888	5.291723880728858
955	1650	0.0	6.190167442850521	5.499538785332804
681	1600	0.0	6.166891797612957	5.83285917498895
demontieren	1700	0.0	6.139244755929919	5.362378234234163
Rhythmus	1700	0.0	6.1377978986935755	5.562192084381134
Gallipoli	1700	0.0	6.136081767192602	5.840599613251709
Gnu	1750	0.0	6.125021636342662	6.161084079509174
Primaner	1700	0.0	6.111996894685174	5.268758827179912
turbulent	1700	0.0	6.092727582491996	5.681866045050679
xxxvi	1600	0.0	6.084662584377999	5.201682997849842
Passiva	1750	0.0	6.074122916690932	5.8722143268487805
828	1600	0.0	6.065179211244105	6.093649341902672
1193	1600	0.0	6.064265320205215	4.919707271516444
423	1600	0.0	6.062110713084611	5.46233460881111
694	1600	0.0	6.057195665386999	5.622868532421739
1056	1600	0.0	6.055635583223068	5.155428314614769
Priori	1750	0.0	6.0416688098433	7.2173767323424824
858	1650	0.0	6.0258928403214576	5.078027097650461
Indifferenz	1650	0.0	6.025208312065975	6.057416749496905
520	1600	0.0	6.024723692467032	5.444877899357179
922	1650	0.0	6.024368392351099	5.247239712244573
Xxxv	1600	0.0	5.992307257915682	5.320350425889556
412	1600	0.0	5.991180380332367	5.721974579386982
773	1650	0.0	5.98697575428486	5.066049703302261
Brescia	1650	0.0	5.983131342688386	6.215530159544031
792	1600	0.0	5.982778961150174	5.168452957161133
630	1600	0.0	5.975428948462778	5.094415890380375
placieren	1700	0.0	5.97070797082533	5.757320504395392
Rohstoff	1700	0.0	5.9647437896774615	5.646372844919526
symptomatisch	1700	0.0	5.958736678968361	4.972356753386086
Presbyterium	1700	0.0	5.949028033940226	5.410784315819727
1062	1600	0.0	5.946478609696274	5.289642472188168
Troubadour	1650	0.0	5.899530188008548	6.160624523865064
Paz	1650	0.0	5.876599751583584	5.057319727470264
Experimentieren	1700	0.0	5.876213286614427	5.328323245914283
Mk	1650	0.0	5.873786480867968	4.731420297722584
Konnossement	1700	0.0	5.870388332173801	5.183144482163129
Visum	1750	0.0	5.867845014553559	5.612464086828337
1065	1600	0.0	5.866555513014519	5.255898113144508
1097	1600	0.0	5.865434626095351	4.958438040969909
xxxiii	1600	0.0	5.830124888344146	5.081791235983552
Vicenza	1650	0.0	5.826610218045217	5.729274236501985
645	1600	0.0	5.821469402776134	5.486160966166312
Kontrahent	1650	0.0	5.819467915409344	5.354611407254255
kontradiktorisch	1700	0.0	5.813714713102668	4.65231538993854
758	1650	0.0	5.809935072524807	5.079108044691713
591	1600	0.0	5.803133298153204	5.64817261246957
Neuberg	1800	0.0	5.793874051693789	7.340651299933641
Patriziat	1700	0.0	5.792404049999695	4.96588557034383
632	1600	0.0	5.7575432196290075	5.137968038326539
Intrige	1650	0.0	5.752930421343724	6.044712122728724
854	1650	0.0	5.752120875249049	5.052379459180961
961	1650	0.0	5.743576242912123	5.412803288810657
669	1650	0.0	5.738228231420376	5.966739107319102
Abstraktion	1650	0.0	5.735697545508161	5.346999467574449
278	1600	0.0	5.730234634353442	5.743216729385718
997	1600	0.0	5.728086633957501	5.045721229162286
xvii	1600	0.0	5.712157547153584	4.87924893639242
Bob	1750	0.0	5.709489503805581	5.802982842616182
184	1600	0.0	5.696945548146332	5.333305934090605
Elevation	1600	0.0	5.6947435773608435	5.306198615828124
870	1650	0.0	5.690684234802099	5.730232463072366
637	1600	0.0	5.69060468575058	4.687757078456182
692	1600	0.0	5.675912051422549	4.987706753093659
772	1600	0.0	5.674899279699619	5.182262039929671
Diktieren	1700	0.0	5.6747558572542856	5.1467917407496495
1055	1600	0.0	5.67161384648186	5.274912787093526
Inkarnation	1650	0.0	5.671178673363475	5.023803940884327
Rosina	1600	0.0	5.669384329110024	5.898868590443615
881	1650	0.0	5.668240982547279	4.726389595352159
